,listing_link,product_name,img_url,listing_upload_date
318,https://www.carousell.sg/p/buy-1-free-1-camp-polo-royale-carbon-gt-m9-trifold-foldable-bicycle-folding-bike-pay-by-instalment-1155637109/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=278,Buy 1 Free 1 (Camp Polo) ROYALE Carbon GT M9 Trifold Foldable Bicycle / Folding Bike (Pay by Instalment),https://media.karousell.com/media/photos/products/2023/10/2/royale_carbon_gt_m9_trifold_fo_1696242178_1fdf12c5_progressive_thumbnail.jpg,2 days ago
319,https://www.carousell.sg/p/brand-new-foldable-bicycle-basket-1259347284/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=279,Brand-new foldable bicycle basket,https://media.karousell.com/media/photos/products/2023/10/10/brandnew_foldable_bicycle_bask_1696928183_209f5693_progressive_thumbnail.jpg,2 days ago
320,https://www.carousell.sg/p/kids-bicycle-1259345418/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=280,Kids Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/kids_bicycle_1696927498_d89f9c76_progressive_thumbnail.jpg,2 days ago
321,https://www.carousell.sg/p/bicycle-1259341632/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=281,Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_1696926247_2edd40d4_progressive_thumbnail.jpg,2 days ago
322,https://www.carousell.sg/p/2-5-year-old-children-bicycle-1259341587/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=282,2.5 year old children bicycle,https://media.karousell.com/media/photos/products/2023/10/10/25_year_old_children_bicycle_1696926228_55b03b5a_progressive_thumbnail.jpg,2 days ago
323,https://www.carousell.sg/p/bicycle-1259340022/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=283,Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_1696925721_dbf5d527_progressive_thumbnail.jpg,2 days ago
325,https://www.carousell.sg/p/29%E2%80%9D-lockable-suspension-29%E2%80%9D-inch-mtb-21-speed-shimano-bicycle-29-inch-21-speeds-mountain-bike-mtb-20-16-27-5-child-rack-baby-food-seat-seat-children-thermal-adult-kid-delivery-bag-24-lady-mesh-29-put-inch-26-wa-89501850-1259338455/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=285,"29” LOCKABLE SUSPENSION 29” inch MTB 21 speed Shimano Bicycle 29 inch 21 Speeds Mountain Bike MTB 20"" 16"" 27.5 child rack baby food seat seat children thermal adult kid delivery bag 24"" lady mesh 29 Put inch 26"" WA 89501850",https://media.karousell.com/media/photos/products/2023/10/10/29_lockable_suspension_29_inch_1696925199_4345dca1_progressive_thumbnail,2 days ago
326,https://www.carousell.sg/p/foldable-bicycle-20-inch-8-speed-1259338220/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=286,Foldable Bicycle 20 Inch 8 Speed,https://media.karousell.com/media/photos/products/2023/10/10/foldable_bicycle_20_inch_8_spe_1696925121_0d2fbd06_progressive_thumbnail.jpg,2 days ago
327,https://www.carousell.sg/p/24-speed-raleigh-rl880-hybrid-bike-road-bicycle-racing-bike-straight-bar-drop-bar-r9-s9-26%E2%80%9D-700c-mesh-thermal-29-seat-26-adult-baby-front-16-27-5-24-kid-inch-seat-rack-bag-food-delivery-20-children-child-lady-wa-89501850-1259337837/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=287,"24 Speed Raleigh RL880 Hybrid bike Road Bicycle Racing Bike Straight bar Drop bar R9 S9 26” 700c mesh thermal 29 seat 26 adult baby front 16 27.5 24 kid inch seat rack bag food delivery 20 children child "" lady WA 89501850",https://media.karousell.com/media/photos/products/2023/10/10/24_speed_raleigh_rl880_hybrid__1696924996_f1657f9e_progressive_thumbnail,2 days ago
328,https://www.carousell.sg/p/bicycle-1259333131/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=288,Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_1696923512_5be94285_progressive_thumbnail.jpg,2 days ago
329,https://www.carousell.sg/p/kids-bicycle-1259327941/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=289,Kids Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/kids_bicycle_1696921936_3dc28968_progressive_thumbnail.jpg,2 days ago
330,https://www.carousell.sg/p/trinx-bicycle-mountain-bike-mtb-hardtail-mtb-kids-bicycle-kids-bike-children-bicycle-children-bike-20-bicycle-20-bike-bike-bicycle-1259324273/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=290,"Trinx bicycle / mountain bike / MTB / Hardtail MTB / kids bicycle / kids bike / children bicycle / children bike / 20"" bicycle / 20"" bike / bike / bicycle",https://media.karousell.com/media/photos/products/2023/10/10/trinx_bicycle__mountain_bike___1696920809_6f358384_progressive_thumbnail.jpg,2 days ago
331,https://www.carousell.sg/p/city-bicycle-for-sale-1259322823/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=291,City bicycle for sale,https://media.karousell.com/media/photos/products/2023/10/10/city_bicycle_for_sale_1696920344_86eb4f5f_progressive_thumbnail.jpg,2 days ago
332,https://www.carousell.sg/p/bicycle-1259322459/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=-dEMxEgVx9mQulLR&t-referrer_sort_by=&t-tap_index=292,Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_1696920222_1dc2fdc3_progressive_thumbnail.jpg,2 days ago
333,https://www.carousell.sg/p/bicycle-for-sale-1259321122/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=293,Bicycle for sale,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_for_sale_1696919762_87ab81f2_progressive_thumbnail.jpg,2 days ago
335,https://www.carousell.sg/p/unspokin-bicycle-1259320216/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=295,Unspokin bicycle,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_1696919470_9a20b7d3_progressive_thumbnail.jpg,2 days ago
337,https://www.carousell.sg/p/hachiko-ha04-22-inch-foldable-bicycle-1259318667/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=297,Hachiko ha04 22 inch foldable bicycle,https://media.karousell.com/media/photos/products/2023/10/10/hachiko_ha04_22_inch_foldable__1696918966_89772e85_progressive_thumbnail.jpg,2 days ago
338,https://www.carousell.sg/p/aleoca-adult-bicycle-you-can-ride-it-home-front-and-back-brake-working-gear-need-servicing-test-view-or-collect-at-7e-jalan-arif-s548800-only-my-house-is-3-mins-walk-from-bus-stop-opposite-blk-615-hougang-ave-2-i-do-not-deliver-1259318565/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=298,"Aleoca adult bicycle. You can ride it home. Front and back brake working, gear need servicing. Test, view or collect at 7E Jalan Arif S548800 only. My house is 3 mins walk from bus stop opposite Blk 615 Hougang ave 2. I do not deliver.",https://media.karousell.com/media/photos/products/2023/10/10/aleoca_adult_bicycle_you_can_r_1696918932_cfcaf196_progressive_thumbnail,2 days ago
339,https://www.carousell.sg/p/foldables-bicycle-1259318034/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=299,Foldables bicycle,https://media.karousell.com/media/photos/products/2023/10/10/foldables_bicycle_1696918748_a6dec3cd_progressive_thumbnail.jpg,2 days ago
340,https://www.carousell.sg/p/bicycle-1259314848/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=300,Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_1696917734_13b2b18c_progressive_thumbnail.jpg,2 days ago
341,https://www.carousell.sg/p/hito-x6-foldable-bicycle-22%E2%80%9D-1259313711/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=301,Hito X6 foldable bicycle 22”,https://media.karousell.com/media/photos/products/2023/10/10/hito_x6_foldable_bicycle_22_1696917381_b3cdff3a_progressive_thumbnail,2 days ago
342,https://www.carousell.sg/p/alecoa-trifold-trifolding-bicycle-16%E2%80%9D-1259313373/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=302,Alecoa trifold trifolding bicycle 16”,https://media.karousell.com/media/photos/products/2023/10/10/alecoa_trifold_trifolding_bicy_1696917258_7c29c8f7_progressive_thumbnail,2 days ago
343,https://www.carousell.sg/p/foldable-bicycle-1259310836/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=303,Foldable Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/foldable_bicycle_1696916374_2c5fe761_progressive_thumbnail.jpg,2 days ago
344,https://www.carousell.sg/p/kids-bicycle-1259309559/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=304,Kids Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/kids_bicycle_1696915867_6193f27d_progressive_thumbnail.jpg,2 days ago
345,https://www.carousell.sg/p/camp-chameleon-foldable-bicycle-1259305800/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=305,CAMP Chameleon Foldable Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/camp_chameleon_foldable_bicycl_1696914383_2799ee2a_progressive_thumbnail.jpg,2 days ago
346,https://www.carousell.sg/p/muddy-fox-bicycle-1259304991/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=306,Muddy Fox Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/muddy_fox_bicycle_1696914058_6ec2aee7_progressive_thumbnail.jpg,2 days ago
348,https://www.carousell.sg/p/merida-bicycle-1259304632/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=308,Merida bicycle,https://media.karousell.com/media/photos/products/2023/10/10/merida_bicycle_1696913909_7d1003ea_progressive_thumbnail.jpg,2 days ago
349,https://www.carousell.sg/p/decathlon-btwin-16-inch-kids-bicycle-1259304062/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=309,Decathlon Btwin 16 inch Kids bicycle,https://media.karousell.com/media/photos/products/2023/10/10/decathlon_btwin_16_inch_kids_b_1696913694_05099f50_progressive_thumbnail.jpg,2 days ago
350,https://www.carousell.sg/p/java-zelo-v2-foldable-bicycle-20-inch-1259302920/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=310,Java Zelo V2 Foldable Bicycle 20 inch,https://media.karousell.com/media/photos/products/2023/10/10/java_zelo_v2_foldable_bicycle__1696913263_1114a89b_progressive_thumbnail.jpg,2 days ago
352,https://www.carousell.sg/p/bicycle-1259296814/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=312,Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_1696911026_904ace65_progressive_thumbnail.jpg,2 days ago
353,https://www.carousell.sg/p/raleigh-bicycle-blue-bike-1258080657/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=313,Raleigh Bicycle (Blue Bike),https://media.karousell.com/media/photos/products/2023/10/4/raleigh_bicycle_blue_bike_1696400555_8811cefc_progressive_thumbnail.jpg,2 days ago
354,https://www.carousell.sg/p/bicycle-1259294195/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=314,Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_1696910092_ce4884dc_progressive_thumbnail.jpg,2 days ago
355,https://www.carousell.sg/p/%F0%9F%94%A5big-offer-20%E2%80%9D-sample-mountain-bikes-bicycles-free-delivery-1259290400/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=315,🔥big offer! 20” sample mountain bikes/bicycles free delivery,https://media.karousell.com/media/photos/products/2023/10/11/big_offer_20_sample_mountain_b_1697008389_a12a8564_progressive_thumbnail.jpg,3 days ago
356,https://www.carousell.sg/p/raleigh-bicycle-1259289737/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=316,Raleigh bicycle,https://media.karousell.com/media/photos/products/2023/10/10/raleigh_bicycle_1696908432_71b04bd8_progressive_thumbnail.jpg,3 days ago
357,https://www.carousell.sg/p/brand-new-hito-x4-bike-black-red-white-black-gold-22inch-sport-wheel-set-foldable-bicycle-better-than-hachiko-velo-lankeleisi-1086003532/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=317,Brand New! Hito X4 Bike Black Red/White/Black Gold 22inch Sport Wheel Set Foldable Bicycle better than hachiko Velo Lankeleisi,https://media.karousell.com/media/photos/products/2021/5/6/latest_hito_x4_aerobike_22inch_1620290476_4a8ed4fa_progressive_thumbnail,3 days ago
358,https://www.carousell.sg/p/kids-foldable-bicycle-18-inch-1259288652/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=318,Kids foldable bicycle 18 inch,https://media.karousell.com/media/photos/products/2023/10/10/kids_foldable_bicycle_18_inch_1696908037_07f0bc85_progressive_thumbnail.jpg,3 days ago
359,https://www.carousell.sg/p/kids-foldable-bicycle-16-inch-1259288391/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=319,Kids foldable bicycle 16 inch,https://media.karousell.com/media/photos/products/2023/10/10/kids_foldable_bicy_le_1696907944_44cb80ee_progressive_thumbnail.jpg,3 days ago
361,https://www.carousell.sg/p/bicycle-tri-fold-1259278215/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=321,Bicycle tri fold,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_tri_fold_1696903975_942ca857_progressive_thumbnail.jpg,3 days ago
362,https://www.carousell.sg/p/bicycle-1259276627/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=322,Bicycle,https://media.karousell.com/media/photos/products/2023/10/10/bicycle_1696903290_e971768f_progressive_thumbnail.jpg,3 days ago
363,https://www.carousell.sg/p/3-sixty-foldable-bicycle-black-edition-1259275475/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=323,3 Sixty foldable bicycle Black edition,https://media.karousell.com/media/photos/products/2023/10/10/3_sixty_foldable_bicycle_black_1696902748_80669e02_progressive_thumbnail.jpg,3 days ago
364,https://www.carousell.sg/p/huffy-woman%E2%80%99s-bicycle-1247430793/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=324,HUFFY woman’s bicycle,https://media.karousell.com/media/photos/products/2023/8/6/huffy_womans_bicycle_1691319249_8c6ca0ba_progressive_thumbnail.jpg,3 days ago
365,https://www.carousell.sg/p/merida-scultura-901-lite-road-bicycle-with-10-extras-1259268114/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=325,Merida Scultura 901 Lite Road Bicycle with 10 extras,https://media.karousell.com/media/photos/products/2023/10/10/merida_scultura_901_lite_road__1696898108_bf8f87b0_progressive_thumbnail.jpg,3 days ago
366,https://www.carousell.sg/p/kids-bicycle-16inch-1259262589/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=326,Kids Bicycle 16inch,https://media.karousell.com/media/photos/products/2023/10/9/kids_bicycle_16inch_1696891151_e6101741_progressive_thumbnail.jpg,3 days ago
368,https://www.carousell.sg/p/forever-foldable-bicycle-16inch-not-tern-btwin-dahon-lanekasi-hito-phoneix-forever-camp-polygon-aleoca-hachiko-trinx-java-cirus-kids-bicycles-1259262307/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=328,Forever Foldable bicycle 16inch Not#tern#btwin#dahon#lanekasi#Hito#phoneix#forever#camp#polygon#aleoca#hachiko#trinx#java#cirus# kids#bicycles,https://media.karousell.com/media/photos/products/2023/10/9/forever_foldable_bicycle_16inc_1696890508_74bd5b56_progressive_thumbnail,3 days ago
369,https://www.carousell.sg/p/bicycle-1259254076/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=329,Bicycle,https://media.karousell.com/media/photos/products/2023/10/9/bicycle_1696873340_50bf0db9_progressive_thumbnail.jpg,3 days ago
370,https://www.carousell.sg/p/royale-dragon-tri-foldable-bicycle-1259241038/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=330,Royale Dragon Tri Foldable Bicycle,https://media.karousell.com/media/photos/products/2023/10/11/royale_dragon_tri_foldable_bic_1697005883_c7ab8a58_progressive_thumbnail.jpg,3 days ago
372,https://www.carousell.sg/p/fnhon-retro-16-3-speed-folding-bicycle-1259234391/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=332,"Fnhon Retro 16"" 3 speed folding bicycle",https://media.karousell.com/media/photos/products/2023/10/9/fnhon_retro_16_3_speed_folding_1696863416_28f30876_progressive_thumbnail.jpg,3 days ago
374,https://www.carousell.sg/p/bicycle-road-bike-1259225974/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=334,Bicycle Road Bike,https://media.karousell.com/media/photos/products/2023/10/9/bicycle_road_bike_1696860685_8bdac2f3_progressive_thumbnail.jpg,3 days ago
375,https://www.carousell.sg/p/bicycle-seat-1259224584/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=335,Bicycle Seat,https://media.karousell.com/media/photos/products/2023/10/9/bicycle_seat_1696860273_236cb09e_progressive_thumbnail.jpg,3 days ago
376,https://www.carousell.sg/p/used-java-zelo-foldable-bicycle-7-speed-1259224447/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=336,USED JAVA ZELO FOLDABLE BICYCLE (7 SPEED),https://media.karousell.com/media/photos/products/2023/10/9/used_java_zelo_foldable_bicycl_1696860224_0f32ad6e_progressive_thumbnail.jpg,3 days ago
377,https://www.carousell.sg/p/bicycle-basket-bag-1259224182/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=337,Bicycle Basket Bag,https://media.karousell.com/media/photos/products/2023/10/9/bicycle_basket_bag_1696860139_ca0b4978_progressive_thumbnail.jpg,3 days ago
378,https://www.carousell.sg/p/bicycle-road-bike-1259223390/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=338,Bicycle Road Bike,https://media.karousell.com/media/photos/products/2023/10/9/bicycle_1696859897_fa3afd40_progressive_thumbnail.jpg,3 days ago
379,https://www.carousell.sg/p/kids-16%E2%80%9D-bicycle-1259221695/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=339,Kids 16” Bicycle,https://media.karousell.com/media/photos/products/2023/10/9/kids_16_bicycle_1696859397_66b2862b_progressive_thumbnail.jpg,3 days ago
380,https://www.carousell.sg/p/foldable-bicycle-mini-extra-lightweight-1247923406/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=340,Foldable Bicycle - Mini extra lightweight,https://media.karousell.com/media/photos/products/2023/8/9/foldable_bicycle_1691551187_a55e43f6_progressive_thumbnail.jpg,3 days ago
381,https://www.carousell.sg/p/bicycle-hito-1259215568/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=341,Bicycle Hito,https://media.karousell.com/media/photos/products/2023/10/9/bicycle_hito_1696857503_ac468de7_progressive_thumbnail.jpg,3 days ago
382,https://www.carousell.sg/p/bicycle-1259211098/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=342,Bicycle,https://media.karousell.com/media/photos/products/2023/10/9/bicycle_1696856093_5c7b340e_progressive_thumbnail.jpg,3 days ago
383,https://www.carousell.sg/p/bicycle-1259207282/?t-id=DDoGcS1NbR_1697126022676&t-referrer_browse_type=search_results&t-referrer_filter_category=247&t-referrer_page_type=search&t-referrer_request_id=qJAm4bICLdGk_7vt&t-referrer_sort_by=&t-tap_index=343,Bicycle,https://media.karousell.com/media/photos/products/2023/10/9/bicycle_1696854860_8a3f7a49_progressive_thumbnail.jpg,3 days ago
